gene_id,ENCFF082ICE,ENCFF197WCT,ENCFF467SQA,ENCFF474PTO,ENCFF620TAH,ENCFF763LKA,ENCFF778BJF
ENSG00000235241,0,0,0,0,0,0,0
ENSG00000207005,0,0,0,0,0,0,1
ENSG00000272426,6,2,1,2,1,6,0
ENSG00000117122,0,3,1,0,0,2,5
ENSG00000226526,4,0,0,0,0,0,0
ENSG00000159363,1034,278,551,483,603,626,622
ENSG00000117118,4571,1247,1677,1985,1971,2015,2087
ENSG00000117115,242,37,74,67,91,77,84
ENSG00000281330,0,0,0,0,0,0,0
ENSG00000204362,5,1,1,2,4,5,10
ENSG00000142623,64,9,35,7,28,20,48
ENSG00000142619,68,15,49,34,43,21,39
ENSG00000266634,0,0,0,0,0,0,0
ENSG00000159339,2,0,0,0,0,0,0
ENSG00000280226,0,0,0,0,0,0,0
ENSG00000276747,0,0,0,0,0,0,0
ENSG00000179051,9666,2105,3415,3689,3720,3394,3616
ENSG00000227751,0,0,0,0,0,0,0
ENSG00000266727,0,0,0,0,0,0,0
ENSG00000074964,235,67,152,102,143,117,150
ENSG00000236648,0,0,0,1,0,0,0
ENSG00000278471,0,0,0,0,0,0,0
ENSG00000117148,36,3,9,8,12,19,5
ENSG00000261781,0,0,0,0,0,0,0
ENSG00000117154,0,0,0,0,0,0,0
ENSG00000280222,0,0,0,0,0,0,0
ENSG00000230035,0,0,0,0,0,0,0
ENSG00000225387,0,0,0,0,0,0,0
ENSG00000179023,129,37,70,34,61,48,90
ENSG00000235282,0,0,1,0,1,0,0
ENSG00000225478,0,0,0,0,0,0,0
ENSG00000009709,24,23,38,35,30,66,19
ENSG00000179002,0,0,0,0,0,0,0
ENSG00000255275,2,1,0,1,0,0,1
ENSG00000159423,441,120,214,200,211,200,283
ENSG00000265606,0,0,0,0,0,0,0
ENSG00000221662,0,0,0,0,0,0,0
ENSG00000169991,5915,350,1851,737,2164,546,2061
ENSG00000272084,12,4,8,5,5,4,9
ENSG00000127481,12648,2616,5202,4153,2956,3293,3604
ENSG00000230424,4,0,1,0,0,0,4
ENSG00000127463,6324,1517,2151,2832,2180,2431,2134
ENSG00000053372,2344,597,914,927,926,919,1059
ENSG00000211454,10,0,2,5,3,1,1
ENSG00000162482,6,3,2,6,3,2,0
ENSG00000270728,0,0,0,0,0,0,0
ENSG00000053371,358,122,249,183,337,324,283
ENSG00000200403,1,0,0,1,0,0,0
ENSG00000040487,152,42,84,90,94,92,128
ENSG00000077549,6520,1774,2751,2840,3106,3457,3409
ENSG00000240490,0,0,0,0,0,0,0
ENSG00000201609,0,0,0,0,0,0,0
ENSG00000235185,0,0,1,0,0,0,0
ENSG00000173436,326,89,127,191,160,177,198
ENSG00000270136,0,0,0,0,0,0,0
ENSG00000226396,24,11,26,12,17,16,20
ENSG00000158747,235,120,109,241,98,241,115
ENSG00000158748,5,1,2,2,1,4,1
ENSG00000162542,145,45,101,84,114,103,127
ENSG00000178828,0,0,0,0,0,0,0
ENSG00000235434,0,0,0,0,0,0,0
ENSG00000169914,1260,277,430,561,396,438,415
ENSG00000188784,0,0,0,0,0,0,0
ENSG00000242688,0,0,0,0,0,0,0
ENSG00000188257,0,0,0,0,0,1,1
ENSG00000127472,0,0,0,0,0,0,0
ENSG00000117215,0,0,0,0,0,0,0
ENSG00000158786,0,0,0,0,0,0,1
ENSG00000227066,3,0,0,0,0,0,0
ENSG00000187980,0,0,0,0,0,0,0
ENSG00000225986,0,0,0,0,0,0,0
ENSG00000162543,3,2,1,3,2,3,1
ENSG00000228105,0,0,0,0,0,0,0
ENSG00000158816,0,0,0,0,1,0,0
ENSG00000226664,0,0,0,0,0,0,0
ENSG00000236963,0,0,0,0,0,1,0
ENSG00000226487,0,0,0,0,0,0,0
ENSG00000162545,12021,2651,3788,5335,4491,4073,4533
ENSG00000090432,909,349,445,475,534,697,562
ENSG00000215520,0,0,0,0,0,0,0
ENSG00000183114,33,11,42,11,50,29,81
ENSG00000158825,229,89,131,104,117,157,229
ENSG00000158828,1534,409,872,697,1020,847,1365
ENSG00000273695,0,0,0,0,0,0,0
ENSG00000117242,576,154,195,252,217,247,246
ENSG00000244038,5151,1497,2383,2232,2878,2826,2709
ENSG00000117245,47,30,33,59,26,84,26
ENSG00000235432,0,1,0,0,0,0,0
ENSG00000189410,371,136,136,186,178,181,215
ENSG00000233069,0,0,0,0,0,0,0
ENSG00000127483,12684,3414,4722,6545,5358,6357,4587
ENSG00000075151,8834,1946,3326,3653,4000,3487,3575
ENSG00000251914,0,0,0,0,0,0,0
ENSG00000221808,0,0,0,0,0,1,0
ENSG00000233072,0,0,0,0,0,0,1
ENSG00000236073,0,0,0,0,0,0,0
ENSG00000235112,0,0,0,0,0,0,0
ENSG00000117298,4663,1435,2232,2182,2574,3026,2780
ENSG00000236936,0,0,0,1,0,1,1
ENSG00000231105,12,5,6,9,11,8,9
ENSG00000236216,2,1,0,2,2,1,0
ENSG00000228823,0,0,0,0,0,0,0
ENSG00000236009,0,0,0,0,0,0,0
ENSG00000227001,3,1,2,0,1,1,0
ENSG00000187952,3,2,0,0,1,8,3
ENSG00000186543,0,0,0,0,0,0,0
ENSG00000142794,733,157,280,287,321,304,303
ENSG00000176378,0,0,0,0,0,0,0
ENSG00000162551,1,2,3,10,2,3,7
ENSG00000233431,0,0,0,0,0,0,0
ENSG00000221781,0,0,0,0,0,0,0
ENSG00000076864,253,68,252,80,299,126,192
ENSG00000090686,9022,1761,2707,3602,3065,3061,2891
ENSG00000281866,0,0,0,0,0,0,0
ENSG00000231978,0,0,0,0,0,0,0
ENSG00000187942,0,0,0,0,0,0,0
ENSG00000142798,5195,1492,3316,2245,1801,2200,2486
ENSG00000232037,0,2,0,1,0,2,0
ENSG00000219073,0,0,0,0,0,0,0
ENSG00000273610,0,0,0,0,0,0,0
ENSG00000201919,0,0,0,0,0,0,0
ENSG00000142789,0,0,0,0,0,0,0
ENSG00000278124,0,0,0,0,0,0,0
ENSG00000201273,0,0,0,0,0,0,0
ENSG00000228397,0,3,2,0,1,0,0
ENSG00000218510,858,175,317,302,333,341,387
ENSG00000070831,8687,2342,2815,3998,3261,3895,3560
ENSG00000230068,3,0,2,1,0,0,0
ENSG00000271428,0,0,0,0,0,0,0
ENSG00000271840,2,0,1,2,0,1,1
ENSG00000162552,11,3,2,0,4,1,5
ENSG00000266564,0,0,0,0,0,0,0
ENSG00000234397,3,0,2,0,2,1,1
ENSG00000279625,0,0,0,0,0,0,0
ENSG00000184677,1772,392,759,678,758,773,725
ENSG00000237200,22,9,4,5,2,2,4
ENSG00000070886,0,0,0,0,0,0,0
ENSG00000276835,0,0,0,0,0,0,0
ENSG00000173372,0,0,0,0,0,0,0
ENSG00000159189,0,0,0,0,0,0,0
ENSG00000173369,0,0,0,0,0,0,0
ENSG00000133216,2796,562,1291,817,1404,960,1414
ENSG00000265422,0,0,0,0,0,0,0
ENSG00000216157,0,0,0,0,0,0,0
ENSG00000225952,0,0,0,0,0,0,0
ENSG00000264014,0,0,0,0,0,0,0
ENSG00000215906,0,0,0,0,0,0,0
ENSG00000227868,0,0,0,1,0,2,0
ENSG00000004487,4370,1335,1631,2364,1809,2427,2033
ENSG00000240553,0,0,0,0,0,0,0
ENSG00000263793,0,0,0,0,0,0,0
ENSG00000266802,0,0,0,0,0,0,0
ENSG00000169641,6662,1236,2274,2294,2229,2140,2291
ENSG00000229010,0,0,0,0,0,0,0
ENSG00000206935,0,0,0,0,0,0,0
ENSG00000252578,0,0,0,0,0,0,0
ENSG00000179546,1680,295,652,510,944,631,882
ENSG00000215381,1,0,0,1,0,0,0
ENSG00000261326,181,75,136,125,95,94,98
ENSG00000125944,15104,3653,5246,6369,6266,6336,6482
ENSG00000125945,821,245,308,411,359,408,379
ENSG00000249087,56,30,30,34,36,59,16
ENSG00000201405,0,0,0,0,0,0,0
ENSG00000271420,0,0,0,0,0,0,0
ENSG00000204219,13,5,5,4,7,7,7
ENSG00000232482,1,0,0,0,0,1,0
ENSG00000088280,307,113,171,199,141,186,162
ENSG00000007968,571,106,205,182,264,162,229
ENSG00000280791,0,0,0,0,0,0,0
ENSG00000235052,44,11,21,27,20,18,34
ENSG00000117318,11585,3237,4814,6278,4643,5484,5604
ENSG00000197880,4,1,0,0,1,3,3
ENSG00000229239,0,0,0,0,0,0,1
ENSG00000142676,5466,1551,2748,2602,2876,3073,3269
ENSG00000203589,0,0,1,0,0,0,0
ENSG00000011007,2128,593,771,1060,743,998,846
ENSG00000236810,35,9,22,17,29,10,6
ENSG00000057757,947,237,360,400,371,372,398
ENSG00000011009,491,165,253,212,245,298,336
ENSG00000117308,427,149,244,203,214,257,243
ENSG00000117305,332,89,222,196,214,215,233
ENSG00000179163,814,274,416,482,431,538,480
ENSG00000188822,1,0,0,1,1,0,0
ENSG00000229106,2,0,1,0,1,0,3
ENSG00000232557,0,0,0,0,0,0,0
ENSG00000264926,0,0,0,0,0,0,0
ENSG00000230228,1,0,4,2,0,1,1
ENSG00000189266,2779,1129,1108,1835,1311,1963,1211
ENSG00000188529,13055,3455,4138,6600,4295,5860,4105
ENSG00000215905,0,0,1,0,0,0,0
ENSG00000225315,0,0,0,1,0,3,1
ENSG00000142661,652,244,362,385,398,534,430
ENSG00000230703,0,0,0,0,0,0,0
ENSG00000142677,96,60,30,79,46,106,36
ENSG00000185436,127,46,57,80,83,88,84
ENSG00000230023,1,0,0,1,1,0,0
ENSG00000221032,0,0,0,0,0,0,0
ENSG00000266511,0,0,0,0,0,0,0
ENSG00000232298,0,0,0,0,0,0,0
ENSG00000158055,40,17,40,19,39,24,42
ENSG00000001460,448,84,150,133,142,140,169
ENSG00000001461,1007,258,496,418,489,520,516
ENSG00000117602,3017,863,1094,1627,1299,1373,1244
ENSG00000264443,2,0,0,1,0,0,0
ENSG00000184454,27,5,18,17,23,21,17
ENSG00000227312,0,0,0,0,0,0,0
ENSG00000239106,0,0,0,0,0,0,0
ENSG00000133226,10536,2665,3645,4712,4298,4430,3961
ENSG00000169504,28450,9271,7725,18386,8422,13006,9110
ENSG00000238482,0,0,0,0,0,0,0
ENSG00000020633,225,34,87,66,128,86,114
ENSG00000278034,0,0,0,0,0,0,0
ENSG00000229162,0,0,0,0,0,0,1
ENSG00000261025,0,0,0,0,0,0,0
ENSG00000264371,0,0,0,0,0,0,0
ENSG00000233755,0,0,0,0,0,0,0
ENSG00000233419,0,0,0,0,0,0,0
ENSG00000231953,0,0,0,0,0,0,0
ENSG00000117614,910,239,442,390,503,459,505
ENSG00000117616,989,698,639,1029,774,1445,519
ENSG00000272432,3,1,1,0,2,2,1
ENSG00000261349,0,0,0,0,0,0,0
ENSG00000187010,0,0,0,0,0,0,0
ENSG00000224183,1,0,1,0,0,0,0
ENSG00000259984,5,1,0,2,1,6,0
ENSG00000183726,7583,1898,2779,3482,3400,3383,3378
ENSG00000188672,2,1,1,2,0,0,0
ENSG00000238084,0,0,0,0,0,1,0
ENSG00000204178,1423,371,525,671,620,593,595
ENSG00000157978,733,204,286,382,340,323,319
ENSG00000225643,0,2,0,0,4,1,3
ENSG00000117643,12,20,4,35,8,65,8
ENSG00000233478,0,0,0,0,0,0,0
ENSG00000162430,3285,725,1170,1352,1308,1400,1163
ENSG00000255054,0,0,0,0,0,0,0
ENSG00000228172,1,4,0,5,0,3,5
ENSG00000117640,1693,544,709,832,841,942,817
ENSG00000272478,0,0,0,0,0,0,0
ENSG00000127423,509,150,142,246,169,188,200
ENSG00000236528,7,3,4,3,7,3,1
ENSG00000182749,221,123,106,170,100,246,123
ENSG00000207302,0,0,0,0,0,0,0
ENSG00000117632,23404,5808,7264,11153,8690,10058,7974
ENSG00000229786,0,0,0,0,0,0,0
ENSG00000223624,1,0,0,0,0,0,0
ENSG00000264021,0,0,0,0,0,0,0
ENSG00000266763,0,0,0,0,0,0,0
ENSG00000158006,1106,239,444,387,407,421,442
ENSG00000207237,0,0,0,0,0,0,0
ENSG00000252190,0,0,0,0,0,0,0
ENSG00000252691,0,0,0,0,0,0,0
ENSG00000158008,2,0,0,0,0,0,2
ENSG00000158014,0,6,0,7,0,5,0
ENSG00000158022,0,0,0,3,0,4,0
ENSG00000265320,0,0,0,0,0,0,0
ENSG00000175087,633,200,226,324,240,269,243
ENSG00000197245,0,0,1,0,0,1,1
ENSG00000142684,128,42,63,64,64,59,113
ENSG00000236782,0,0,0,0,0,1,0
ENSG00000142675,12,0,4,2,1,10,5
ENSG00000188782,0,0,0,0,0,0,0
ENSG00000236155,0,0,0,0,0,0,0
ENSG00000278572,0,0,0,0,1,0,0
ENSG00000130695,798,173,317,250,302,337,337
ENSG00000270733,0,0,0,0,0,0,0
ENSG00000142669,1757,468,768,737,887,892,1194
ENSG00000158062,256,50,101,97,132,157,137
ENSG00000169442,0,0,0,0,0,0,0
ENSG00000176092,94,7,30,22,25,15,30
ENSG00000225854,0,0,0,0,0,0,0
ENSG00000176083,0,0,0,0,0,0,0
ENSG00000131914,0,1,0,0,0,0,0
ENSG00000117682,918,287,397,457,405,507,450
ENSG00000223583,12,1,0,2,3,2,4
ENSG00000225891,3,2,2,1,1,3,0
ENSG00000198830,2379,740,968,1148,1234,1124,946
ENSG00000224129,0,0,0,0,0,0,0
ENSG00000117676,962,280,458,434,469,485,480
ENSG00000238705,0,0,0,0,0,0,0
ENSG00000243905,0,0,0,0,0,0,0
ENSG00000252802,0,0,0,0,0,0,0
ENSG00000252429,0,0,0,0,0,0,0
ENSG00000229247,0,0,0,0,0,0,0
ENSG00000238316,0,0,0,0,0,0,0
ENSG00000235069,0,0,0,0,0,0,0
ENSG00000260063,21,5,9,7,6,18,11
ENSG00000117713,5185,1652,2231,2608,1806,2436,2044
ENSG00000060642,621,126,221,280,325,288,325
ENSG00000241188,0,0,0,0,0,0,0
ENSG00000204160,1272,485,475,740,499,834,539
ENSG00000175793,1382,665,635,874,632,1053,753
ENSG00000142751,777,211,323,403,323,409,419
ENSG00000226698,0,0,1,0,0,0,0
ENSG00000198746,163,60,83,85,93,103,97
ENSG00000090273,5496,1262,1932,2120,2060,2204,2342
ENSG00000131910,0,0,0,0,1,0,0
ENSG00000175707,2,5,0,5,0,9,0
ENSG00000172746,10,1,3,2,5,5,3
ENSG00000224064,0,0,0,0,0,0,1
ENSG00000225294,1,2,0,1,0,0,0
ENSG00000253368,6976,3169,2794,4870,2860,5562,3357
ENSG00000158246,29,23,9,46,4,51,27
ENSG00000280403,2,0,0,0,0,0,0
ENSG00000090020,862,349,360,607,347,632,406
ENSG00000229985,0,2,0,0,0,1,0
ENSG00000214973,10,3,9,4,12,9,3
ENSG00000225159,92,19,42,49,39,48,43
ENSG00000225990,5,1,0,0,2,4,4
ENSG00000224311,0,0,0,0,0,0,0
ENSG00000142784,421,114,231,210,249,253,260
ENSG00000252098,0,0,0,0,0,0,0
ENSG00000243659,1,0,0,1,2,1,2
ENSG00000186501,415,159,238,243,292,310,263
ENSG00000206888,1,0,1,0,1,5,1
ENSG00000241547,69,23,20,33,29,31,27
ENSG00000281023,0,0,0,0,0,0,0
ENSG00000142765,8,2,2,3,12,5,10
ENSG00000142733,458,378,262,581,272,732,299
ENSG00000142748,0,0,0,0,0,0,0
ENSG00000174950,0,0,0,0,0,0,0
ENSG00000231207,0,0,0,0,0,0,0
ENSG00000181773,40,15,10,10,8,10,21
ENSG00000158195,4455,1142,1685,1899,1704,2121,1675
ENSG00000241169,0,0,0,0,0,0,0
ENSG00000237429,0,0,0,0,1,1,0
ENSG00000126705,623,182,370,374,320,391,289
ENSG00000000938,0,0,0,0,0,0,0
ENSG00000235912,5,0,2,1,1,1,2
ENSG00000233975,0,0,0,0,0,0,0
ENSG00000126709,114,30,55,73,51,96,99
ENSG00000225886,0,0,0,0,0,0,0
ENSG00000206767,0,0,0,0,0,0,0
ENSG00000226662,0,0,0,0,0,0,0
ENSG00000207095,0,0,0,0,0,0,0
ENSG00000009780,604,142,194,321,283,305,230
ENSG00000231344,6,3,0,8,0,6,7
ENSG00000230833,0,0,2,1,0,0,0
ENSG00000117758,1581,436,566,791,705,729,709
ENSG00000269971,1,1,0,0,0,0,1
ENSG00000276889,1,0,0,0,0,0,0
ENSG00000270031,11,6,7,10,7,4,8
ENSG00000223062,0,0,0,0,0,0,0
ENSG00000117751,3255,718,920,1342,1161,1176,1086
ENSG00000252947,3,0,2,1,1,1,1
ENSG00000278868,0,0,0,0,0,0,0
ENSG00000130775,34,2,15,5,17,17,14
ENSG00000117748,1849,353,645,686,724,692,770
ENSG00000130768,41,33,52,33,44,60,54
ENSG00000227050,0,0,0,1,0,0,0
ENSG00000158156,155,47,77,62,74,93,96
ENSG00000158161,1960,459,692,789,739,731,788
ENSG00000238231,1,0,0,0,0,0,1
ENSG00000281570,0,0,0,0,0,0,0
ENSG00000240750,1,0,0,0,0,0,0
ENSG00000280526,0,0,0,0,0,0,0
ENSG00000228589,17,9,21,16,10,23,12
ENSG00000228943,0,0,0,0,0,0,0
ENSG00000214812,1,0,0,1,1,0,2
ENSG00000253005,0,0,0,0,0,0,0
ENSG00000169403,29,1,18,6,13,4,21
ENSG00000126698,4122,998,1465,1806,1767,1776,2003
ENSG00000130770,920,257,436,501,491,509,545
ENSG00000270605,41,14,17,27,16,20,11
ENSG00000271398,0,0,0,0,0,0,0
ENSG00000130766,423,99,173,168,160,152,183
ENSG00000130772,402,121,201,183,219,242,222
ENSG00000204138,3918,825,1234,1712,1316,1464,1245
ENSG00000206779,0,0,0,0,0,0,0
ENSG00000229820,0,0,2,0,1,0,0
ENSG00000221216,0,0,0,1,2,0,0
ENSG00000180198,1756,471,879,762,830,821,893
ENSG00000242125,2847,824,966,1389,992,980,752
ENSG00000274266,0,0,0,0,0,0,0
ENSG00000200087,57,13,31,31,18,32,32
ENSG00000231468,0,2,3,6,1,1,2
ENSG00000279443,128,34,66,50,56,55,71
ENSG00000180098,546,157,255,274,269,331,323
ENSG00000197989,890,268,284,451,303,404,262
ENSG00000221539,18,27,63,52,50,56,67
ENSG00000278274,0,0,0,0,0,0,0
ENSG00000273544,0,0,0,0,0,0,0
ENSG00000274582,0,0,0,0,0,0,0
ENSG00000280498,0,0,0,0,0,0,0
ENSG00000120656,513,88,254,179,260,202,228
ENSG00000188060,49,21,13,30,14,36,12
ENSG00000229388,11,3,4,6,10,8,7
ENSG00000274978,0,0,0,0,0,0,0
ENSG00000270103,0,0,0,0,0,0,0
ENSG00000162419,986,190,372,367,399,324,415
ENSG00000252777,8,2,1,0,0,2,0
ENSG00000198492,4337,1125,1669,2103,1846,1930,1801
ENSG00000116329,2,1,1,0,0,0,0
ENSG00000233427,0,0,0,1,0,1,0
ENSG00000199756,0,0,0,0,0,0,0
ENSG00000159023,1464,269,633,414,660,434,537
ENSG00000225616,33,14,48,35,32,43,54
ENSG00000206704,0,0,0,0,0,0,0
ENSG00000277958,0,0,1,0,0,0,0
ENSG00000253304,4,1,1,1,1,0,5
ENSG00000225750,0,0,0,0,0,0,0
ENSG00000116350,2621,607,1051,1161,1228,1111,1153
ENSG00000277916,25,4,7,5,2,11,9
ENSG00000116353,172,62,95,97,78,111,125
ENSG00000237934,0,0,0,0,0,0,0
ENSG00000060656,379,157,265,250,250,330,210
ENSG00000221550,0,0,0,0,0,0,0
ENSG00000230523,0,0,0,0,0,0,0
ENSG00000266678,0,0,0,0,0,0,0
ENSG00000225011,0,0,0,0,0,0,0
ENSG00000221126,0,0,0,0,0,0,0
ENSG00000228176,0,1,0,0,0,0,0
ENSG00000222787,0,0,0,0,0,0,0
ENSG00000270927,0,0,0,0,0,0,0
ENSG00000233399,0,0,0,0,0,0,0
ENSG00000233372,0,0,0,0,0,0,0
ENSG00000231251,0,0,0,0,0,0,0
ENSG00000236335,0,0,0,0,0,0,0
ENSG00000231949,0,0,0,0,0,0,0
ENSG00000162510,2,0,0,1,0,1,1
ENSG00000186056,16,3,10,7,10,17,8
ENSG00000162511,9,3,4,5,0,1,2
ENSG00000264773,0,0,0,0,0,0,0
ENSG00000280823,0,0,0,0,0,0,0
ENSG00000229607,0,0,0,0,0,0,0
ENSG00000223382,8,1,2,0,1,0,1
ENSG00000222784,0,0,0,0,0,0,0
ENSG00000235143,0,0,0,0,0,0,0
ENSG00000162512,866,173,328,357,324,351,354
ENSG00000266210,0,0,0,0,0,0,0
ENSG00000134644,5662,1242,2178,2401,2299,2158,2246
ENSG00000237329,0,0,0,0,0,0,0
ENSG00000232768,0,0,0,0,0,0,0
ENSG00000215900,0,0,0,0,0,1,0
ENSG00000225142,0,0,0,0,0,0,0
ENSG00000084628,54,15,18,11,23,15,17
ENSG00000060688,2876,681,987,1157,1277,1171,1208
ENSG00000229447,22,7,6,4,7,7,5
ENSG00000121766,936,237,341,315,422,430,451
ENSG00000229044,0,0,0,0,0,0,0
ENSG00000121769,0,0,0,0,0,0,0
ENSG00000168528,296,72,153,142,140,143,226
ENSG00000279468,0,0,0,0,0,0,0
ENSG00000215899,4,3,0,3,6,8,6
ENSG00000206981,0,0,0,0,0,0,0
ENSG00000260386,0,0,0,0,0,0,0
ENSG00000265961,0,0,0,0,0,0,0
ENSG00000223907,0,0,0,0,0,0,0
ENSG00000260636,0,0,0,0,0,0,0
ENSG00000229167,0,0,0,0,0,1,0
ENSG00000142910,20,4,6,4,9,5,18
ENSG00000121764,1,0,0,0,1,0,1
ENSG00000162517,1429,356,597,574,739,658,725
ENSG00000235790,0,0,2,0,1,0,0
ENSG00000264078,0,0,0,0,0,0,1
ENSG00000084636,156,29,53,43,70,52,68
ENSG00000121753,530,76,216,159,248,153,236
ENSG00000266580,0,0,0,0,0,0,0
ENSG00000254545,0,0,0,0,0,0,0
ENSG00000134668,58,5,43,11,24,14,34
ENSG00000203620,0,1,0,0,0,0,1
ENSG00000269967,10,3,4,4,3,5,4
ENSG00000184007,33252,7269,10273,13105,12584,11279,11320
ENSG00000281319,9,2,1,5,3,0,2
ENSG00000228634,0,0,0,0,0,0,0
ENSG00000121774,14966,3413,4881,6428,5552,5789,5398
ENSG00000203325,0,0,0,0,0,0,0
ENSG00000121775,398,144,182,194,211,197,222
ENSG00000266203,0,0,0,0,0,0,0
ENSG00000276493,1,0,0,0,0,0,0
ENSG00000025800,7749,1684,2742,3027,2869,2770,2889
ENSG00000250135,0,0,0,0,0,0,0
ENSG00000084652,4165,1085,1513,1617,1725,1694,1838
ENSG00000160050,18,4,11,15,8,4,14
ENSG00000224066,22,6,10,14,11,17,14
ENSG00000160051,47,14,24,25,24,21,33
ENSG00000222046,0,0,0,1,0,0,0
ENSG00000160055,131,31,84,68,97,83,85
ENSG00000084623,5479,1448,2348,2227,2591,2689,3052
ENSG00000220785,46,12,27,21,31,20,27
ENSG00000183615,9,0,8,3,2,5,14
ENSG00000182866,2,0,0,0,1,0,0
ENSG00000277617,0,0,0,0,0,0,0
ENSG00000252450,0,0,0,0,0,0,0
ENSG00000116478,3758,868,1611,1472,1794,1598,1801
ENSG00000175130,1249,264,447,382,601,384,599
ENSG00000233775,0,0,0,1,0,0,0
ENSG00000162526,7,3,0,3,1,3,0
ENSG00000225828,150,61,84,88,79,94,78
ENSG00000160058,1511,360,716,632,673,654,649
ENSG00000224333,0,0,0,0,0,1,0
ENSG00000270850,0,0,0,0,0,0,0
ENSG00000229259,0,0,0,0,0,0,0
ENSG00000263529,0,0,0,0,0,0,0
ENSG00000254553,0,0,0,0,0,0,1
ENSG00000273274,3,0,4,3,7,2,3
ENSG00000160062,726,189,211,385,255,298,275
ENSG00000176261,1178,312,372,475,428,431,473
ENSG00000200591,0,0,0,0,0,0,0
ENSG00000162521,11870,2582,4139,4945,4855,4345,4548
ENSG00000162520,2042,693,762,1317,849,1226,865
ENSG00000224409,13,1,4,3,6,2,5
ENSG00000162522,3917,737,1527,1406,1486,1309,1683
ENSG00000134684,7099,1578,2261,2506,2482,2522,2603
ENSG00000116497,2644,656,1030,1165,1114,1163,986
ENSG00000160097,39,4,1,6,9,7,6
ENSG00000121905,1,1,2,0,0,0,2
ENSG00000121900,1334,302,488,431,520,474,598
ENSG00000116514,728,162,339,256,357,280,406
ENSG00000278966,0,0,1,0,0,0,0
ENSG00000217644,0,0,0,0,0,1,0
ENSG00000239670,0,0,0,0,0,0,0
ENSG00000236065,0,0,0,0,0,0,0
ENSG00000004455,5506,1290,1687,2327,1741,1982,1711
ENSG00000276645,0,1,0,0,0,0,0
ENSG00000142920,28,1,17,6,12,7,19
ENSG00000278997,5,0,2,3,2,1,1
ENSG00000116525,132,47,61,61,63,73,54
ENSG00000279179,1,0,0,0,0,0,2
ENSG00000160094,529,126,241,254,262,253,274
ENSG00000270115,11,3,8,5,3,1,4
ENSG00000184389,0,0,0,1,0,0,0
ENSG00000225313,0,0,0,0,1,0,0
ENSG00000134686,1855,631,805,910,784,1306,987
ENSG00000266239,1,0,0,0,2,1,0
ENSG00000222112,9,6,7,2,5,3,8
ENSG00000233246,6,3,1,5,2,6,4
ENSG00000221225,0,0,0,0,0,0,0
ENSG00000234512,0,0,0,0,0,0,0
ENSG00000121903,206,37,94,108,89,95,65
ENSG00000235907,0,0,0,0,0,0,0
ENSG00000121904,0,0,0,0,0,0,0
ENSG00000280715,0,0,0,0,0,0,0
ENSG00000227000,0,0,0,0,0,0,0
ENSG00000176256,0,0,0,0,0,0,0
ENSG00000231163,0,0,0,0,0,0,0
ENSG00000201148,0,0,0,0,0,0,0
ENSG00000142698,0,0,0,0,0,0,0
ENSG00000221053,0,0,0,0,0,0,0
ENSG00000270241,0,0,0,0,0,0,0
ENSG00000207941,0,0,0,0,0,0,0
ENSG00000163866,648,238,333,336,293,438,393
ENSG00000189280,0,0,0,0,1,0,2
ENSG00000189433,1,1,4,1,4,1,2
ENSG00000255811,0,0,0,0,0,0,0
ENSG00000216162,0,0,0,0,0,0,0
ENSG00000188910,48,52,12,66,30,70,49
ENSG00000187513,0,0,0,0,0,0,0
ENSG00000230163,0,0,0,0,0,0,0
ENSG00000116544,6,2,1,0,0,3,0
ENSG00000241014,29,10,19,16,11,27,19
ENSG00000271741,0,0,0,0,0,0,0
ENSG00000243749,6,0,1,0,4,1,1
ENSG00000163867,1015,237,307,519,393,389,360
ENSG00000233940,0,0,0,0,0,0,0
ENSG00000197056,2962,506,844,1095,1010,764,919
ENSG00000228348,3,1,2,3,3,4,1
ENSG00000116560,25115,6182,7987,12322,8813,9186,9450
ENSG00000201868,0,0,0,0,0,0,0
ENSG00000146463,6252,1236,2066,2483,2341,2090,2048
ENSG00000240374,0,0,0,0,0,0,0
ENSG00000201542,0,0,0,0,0,0,0
ENSG00000229994,14,9,11,8,10,10,12
ENSG00000227409,0,0,0,0,0,0,0
ENSG00000278702,0,0,0,1,1,0,0
ENSG00000142687,1857,565,941,935,929,1160,936
ENSG00000236274,0,0,0,0,0,0,0
ENSG00000020129,518,231,292,308,310,387,349
ENSG00000239636,1,0,0,1,1,1,1
ENSG00000116819,13,6,2,6,4,8,4
ENSG00000126067,4262,1130,1663,1841,1979,1943,1988
ENSG00000142686,1002,236,399,469,462,433,506
ENSG00000092853,3563,603,1175,1131,1169,920,1324
ENSG00000232335,0,0,0,0,0,0,0
ENSG00000134698,720,163,282,295,243,336,236
ENSG00000092847,2879,560,1044,1074,951,911,1031
ENSG00000271164,0,0,0,0,0,0,0
ENSG00000280133,0,0,0,0,0,0,0
ENSG00000271914,1,3,2,3,0,1,1
ENSG00000126070,2636,572,945,1085,798,789,720
ENSG00000271554,0,0,0,0,0,0,0
ENSG00000232862,0,0,0,0,0,0,0
ENSG00000092850,1,0,1,0,0,0,0
ENSG00000116863,439,129,179,264,214,256,220
ENSG00000171812,2,3,3,7,6,6,3
ENSG00000054116,4551,1528,1855,2355,2300,2759,2424
ENSG00000116871,1837,1155,960,1781,1029,2519,1088
